time,seismic_rate,b_value,rate_n,b_n,uplift_n,unrest_index,dl_anomaly_score,dl_is_anomaly,state,threshold_baseline,threshold_attention,threshold_alert,persistence,trend,stat_alert_flag,dl_alert_flag,alert_flag
2024-04-27 01:18:56.520,5.466666666666667,0.8082025119688323,7.823529410384082,-1.716941226125335,0.0,5.533558841287052,,,CRITICAL,-0.1430128880505953,0.38067155822578347,2.5485597670433013,0.5714285714285714,0.031052988601083308,0,0,0
2024-05-04 01:18:56.520,4.666666666666667,0.8133430226456659,6.411764704750865,-1.6092047772367566,0.0,4.610804731933074,,,CRITICAL,-0.0855384448159677,0.423549765328555,2.708735265059323,0.6190476190476191,0.05434561558524822,1,0,1
2024-05-11 01:18:56.520,5.666666666666667,0.8133430226456659,8.176470586792387,-1.6092047772367566,0.0,5.713745908209026,,,CRITICAL,-0.033985814982155,0.5246736311157904,2.7518834179871767,0.6666666666666666,0.07742926572787905,1,0,1
2024-05-18 01:18:56.520,4.666666666666667,0.8432902561228193,6.411764704750865,-0.9815611846641598,0.0,4.37543838471835,,,CRITICAL,0.0,0.571588085044944,3.218646908107227,0.7142857142857143,0.10429661049503668,1,0,1
2024-05-25 01:18:56.520,4.433333333333334,0.8420671633849314,5.999999998941176,-1.0071951491718685,0.0,4.127698180277686,,,CRITICAL,0.034888827927915,0.6104300453213335,3.5913138950012677,0.7619047619047619,0.132371613038301,1,0,1
2024-06-01 01:18:56.520,3.7,0.8420671633849314,4.705882352110726,-1.0071951491718685,0.0,3.318874651008654,,,HIGH,0.0398925379304379,0.7302324412451978,3.564069970602008,0.8095238095238095,0.15739404421350578,1,0,1
2024-06-08 01:18:56.520,1.9,0.8424104710797237,1.5294117644359857,-0.9999999979041684,0.0,1.330882351986554,,,HIGH,0.0448962479329608,0.8748972674094735,3.5368260462027443,0.8571428571428571,0.17047258650390523,1,0,1
2024-06-15 01:18:56.520,1.8,0.8424104710797237,1.3529411762318335,-0.9999999979041684,0.0,1.2205882343589591,,,HIGH,0.04581435133125285,1.0398680297890854,3.5095821218034846,0.9047619047619048,0.16730903304533182,1,0,1
2024-06-22 01:18:56.520,1.9666666666666663,0.8424104710797237,1.6470588232387535,-0.9999999979041684,0.0,1.4044117637382842,,,HIGH,0.0467324547295449,1.2205882343589591,3.4823381974042245,0.9523809523809523,0.16004077375074335,1,0,1
2024-06-29 01:18:56.520,1.9333333333333331,0.8920841851436193,1.5882352938373698,0.0410774149818178,0.0,0.9772430280301744,,,ELEVATED,0.09594951402982925,1.1603481661690012,3.4550942730049607,0.9523809523809523,0.14861095869878282,0,0,0
2024-07-06 01:18:56.520,1.7333333333333334,0.8920841851436193,1.2352941174290657,0.0410774149818178,0.0,0.7566547927749842,,,ELEVATED,0.1451665733301136,1.1001080979790434,3.427850348605701,0.9523809523809523,0.1316879504331374,0,0,0
2024-07-13 01:18:56.520,1.6333333333333333,0.8920841851436193,1.058823529224913,0.0410774149818178,0.0,0.6463606751473889,,,ELEVATED,0.14517475944281183,1.0398680297890854,3.4006064242064373,1.0,0.11516064511189897,0,0,0
2024-07-20 01:18:56.520,1.3333333333333333,0.8920841851436193,0.5294117646124563,0.0410774149818178,0.0,0.3154783222646035,,,ELEVATED,0.1451829455555101,0.9796279615991276,3.3733624998071776,1.0,0.09496406858149582,0,0,0
2024-07-27 01:18:56.520,1.1666666666666667,0.8920841851436193,0.2352941176055362,0.0410774149818178,0.0,0.1316547928852784,,,NORMAL,0.14517475944281183,0.9790317282068892,3.346118575407918,0.9523809523809523,0.07261951901610164,0,0,0
2024-08-03 01:18:56.520,1.9333333333333331,0.9182656289808792,1.5882352938373698,0.5897963970304215,0.0,0.7714734097619481,,,ELEVATED,0.1451829455555101,0.9790317282068892,3.346118575407918,0.9523809523809523,0.053980632195300624,0,0,0
2024-08-10 01:18:56.520,2.3,0.9182656289808792,2.2352941172525944,0.5897963970304215,0.0,1.1758851743964636,,,HIGH,0.15721826018323154,1.1268208711971295,3.346118575407918,0.9523809523809523,0.03816013464572886,1,0,1
2024-08-17 01:18:56.520,2.0,0.9182656289808792,1.705882352640138,0.5897963970304215,0.0,0.8450028215136782,,,ELEVATED,0.20601828068681804,1.1268208711971295,3.346118575407918,0.9523809523809523,0.01985264009618015,0,0,0
2024-08-24 01:18:56.520,2.066666666666667,0.9182656289808792,1.8235294114429064,0.5897963970304215,0.0,0.9185322332654084,,,ELEVATED,0.2427829865626831,1.0777565679977956,3.318874651008654,0.9523809523809523,0.0028450359372051773,0,0,0
2024-08-31 01:18:56.520,1.7,0.9182656289808792,1.1764705880276811,0.5897963970304215,0.0,0.5141204686308927,,,ELEVATED,0.2427829865626831,1.0286922647984615,3.308851876718512,0.9523809523809523,-0.016404194548492932,0,0,0
2024-09-07 01:18:56.520,0.5333333333333333,0.9211153779192546,-0.8823529410207612,0.6495223367562539,0.0,-0.795041464421571,,,NORMAL,0.2427829865626831,0.9796279615991276,3.2988291024283685,0.9047619047619048,-0.04426378568039174,0,0,0
2024-09-14 01:18:56.520,0.4666666666666667,0.9211153779192546,-0.9999999998235294,0.6495223367562539,0.0,-0.8685708761733011,,,NORMAL,0.20601828068681804,0.9790317282068892,3.2888063281382265,0.8571428571428571,-0.07471502764240212,0,0,0
2024-09-21 01:18:56.520,0.5333333333333333,0.9211153779192546,-0.8823529410207612,0.6495223367562539,0.0,-0.795041464421571,,,NORMAL,0.169253574810953,0.978435494814651,3.278783553848084,0.8095238095238095,-0.10186891864917157,0,0,0
2024-09-28 01:18:56.520,0.5,0.9211153779192546,-0.9411764704221454,0.6495223367562539,0.0,-0.8318061702974361,,,NORMAL,0.15721826018323154,0.9778392614224127,3.2687607795579403,0.7619047619047619,-0.12757391777254565,0,0,0
2024-10-05 01:18:56.520,0.5333333333333333,0.9211153779192546,-0.8823529410207612,0.6495223367562539,0.0,-0.795041464421571,,,NORMAL,0.1451829455555101,0.9772430280301744,3.2587380052677983,0.7142857142857143,-0.15227169222438122,0,0,0
2024-10-12 01:18:56.520,0.5333333333333333,0.9211153779192546,-0.8823529410207612,0.6495223367562539,0.0,-0.795041464421571,,,NORMAL,0.1451829455555101,0.9625653293389829,3.2487152309776546,0.6666666666666666,-0.17696008274257707,0,0,0
2024-10-19 01:18:56.520,0.7333333333333333,0.9211153779192546,-0.5294117646124569,0.6495223367562539,0.0,-0.5744532291663808,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.6190476190476191,-0.19644541007659402,0,0,0
2024-10-26 01:18:56.520,0.7333333333333333,0.901854073058668,-0.5294117646124569,0.2458378164630057,0.0,-0.4230715340564127,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.5714285714285714,-0.21291124646451084,0,0,0
2024-11-02 01:18:56.520,0.8,0.901854073058668,-0.4117647058096886,0.2458378164630057,0.0,-0.3495421223046825,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.5238095238095238,-0.218643695654679,0,0,0
2024-11-09 01:18:56.520,0.8,0.901854073058668,-0.4117647058096886,0.2458378164630057,0.0,-0.3495421223046825,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.47619047619047616,-0.21175340346304408,0,0,0
2024-11-16 01:18:56.520,0.7,0.901854073058668,-0.588235294013841,0.2458378164630057,0.0,-0.4598362399322777,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.42857142857142855,-0.19393771419842118,0,0,0
2024-11-23 01:18:56.520,1.1666666666666667,0.901854073058668,0.2352941176055362,0.2458378164630057,0.0,0.054869642329833,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.38095238095238093,-0.16950418750677954,0,0,0
2024-11-30 01:18:56.520,0.9333333333333332,0.901854073058668,-0.1764705882041523,0.2458378164630057,0.0,-0.2024832988012223,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.3333333333333333,-0.15065714230231442,0,0,0
2024-12-07 01:18:56.520,0.9,0.901854073058668,-0.2352941176055364,0.2458378164630057,0.0,-0.2392480046770874,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.2857142857142857,-0.12229917917668745,0,0,0
2024-12-14 01:18:56.520,0.8666666666666667,0.901854073058668,-0.2941176470069205,0.2458378164630057,0.0,-0.2760127105529524,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.23809523809523808,-0.1007593966679323,0,0,0
2024-12-21 01:18:56.520,0.8,0.901854073058668,-0.4117647058096886,0.2458378164630057,0.0,-0.3495421223046825,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.23809523809523808,-0.07933293942901429,0,0,0
2024-12-28 01:18:56.520,0.4,0.901854073058668,-1.1176470586262974,0.2458378164630057,0.0,-0.7907185928150631,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.19047619047619047,-0.06433877728397308,0,0,0
2025-01-04 01:18:56.520,0.7333333333333333,0.8313447203354745,-0.5294117646124569,-1.2319195024865213,0.0,0.1310874605496598,,,NORMAL,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.14285714285714285,-0.05527925345583086,0,0,0
2025-01-11 01:18:56.520,0.9666666666666668,0.8313447203354745,-0.1176470588027683,-1.2319195024865213,0.0,0.3884404016807152,,,ELEVATED,0.1451829455555101,0.9478876306477915,3.2386924566875126,0.14285714285714285,-0.04478620183475892,0,0,0
2025-01-18 01:18:56.520,1.2333333333333334,0.8313447203354745,0.3529411764083043,-1.2319195024865213,0.0,0.6825580486876357,,,ELEVATED,0.169253574810953,0.9478876306477915,3.2386924566875126,0.14285714285714285,-0.030757613653216186,0,0,0
2025-01-25 01:18:56.520,1.9666666666666663,0.8313447203354745,1.6470588232387535,-1.2319195024865213,0.0,1.4913815779566666,,,HIGH,0.2427829865626831,0.978435494814651,3.2386924566875126,0.14285714285714285,-0.01413561969370865,0,0,0
2025-02-01 01:18:56.520,3.333333333333333,0.8313447203354745,4.058823528695501,-1.2319195024865213,0.0,2.998734518867133,,,HIGH,0.2427829865626831,1.0777565679977956,3.2386924566875126,0.19047619047619047,0.010461173574728729,0,0,0
2025-02-08 01:18:56.520,8.7,0.8214613033738978,13.529411762318336,-1.439059281638054,0.0,8.995529582063229,,,CRITICAL,0.2573529411310551,1.1982367043777113,3.3733624998071776,0.23809523809523808,0.0719887298540776,0,0,0
2025-02-15 01:18:56.520,8.633333333333333,0.7960460569993084,13.411764703515567,-1.9717200548889275,0.0,9.121747960280578,,,CRITICAL,0.2922253968335737,1.2586603444339577,3.613372718526787,0.2857142857142857,0.12833378162065784,0,0,0
2025-02-22 01:18:56.520,8.233333333333333,0.7990483539251518,12.70588235069896,-1.9087969661854716,0.0,8.6569753315064,,,CRITICAL,0.3154783222646035,1.3138074032477551,3.7675061199622766,0.3333333333333333,0.17649430059052124,0,0,0
2025-03-01 01:18:56.520,8.233333333333333,0.7990483539251518,12.70588235069896,-1.9087969661854716,0.0,8.6569753315064,,,CRITICAL,0.3163123983144131,1.3676470578624191,4.050418475492279,0.38095238095238093,0.225274115677389,0,0,0
2025-03-08 01:18:56.520,2.5,0.7721540089739493,2.5882352936608988,-2.472457155295668,0.0,2.5448184917739374,,,HIGH,0.3289901027094389,1.41638288509716,4.050418475492279,0.42857142857142855,0.23390114155578948,0,0,0
2025-03-15 01:18:56.520,2.2666666666666666,0.7721540089739493,2.1764705878512105,-2.472457155295668,0.0,2.287465550642882,,,HIGH,0.3308823528827852,1.4598677922063512,4.050418475492279,0.47619047619047616,0.23797678704110378,0,0,0
2025-03-22 01:18:56.520,2.1,0.7721540089739493,1.8823529408442905,-2.472457155295668,0.0,2.103642021263557,,,HIGH,0.3657548085853038,1.7764919989494095,4.050418475492279,0.5238095238095238,0.24073176599784085,0,0,0
2025-03-29 01:18:56.520,1.5666666666666669,0.7382047484889713,0.9411764704221448,-3.1839764958795085,0.0,1.782226479968656,,,ELEVATED,0.3676470587586503,1.9219144499554042,4.050418475492279,0.5714285714285714,0.2380967482966872,0,0,0
2025-04-05 01:18:56.520,1.3,0.7382047484889713,0.4705882352110724,-3.1839764958795085,0.0,1.4881088329617358,,,ELEVATED,0.3776148076123302,1.9219144499554042,4.050418475492279,0.6190476190476191,0.2239712648089925,0,0,0
2025-04-12 01:18:56.520,1.7,0.7382047484889713,1.1764705880276811,-3.1839764958795085,0.0,1.929285303472116,,,ELEVATED,0.3884404016807152,1.9954438617071342,4.050418475492279,0.6666666666666666,0.21116911953836798,0,0,0
2025-04-19 01:18:56.520,1.8,0.7382047484889713,1.3529411762318335,-3.1839764958795085,0.0,2.039579421099712,,,ELEVATED,0.3898418100661432,2.050590920520932,4.050418475492279,0.7142857142857143,0.19834077378191764,0,0,0
2025-04-26 01:18:56.520,1.5,0.7382047484889713,0.8235294116193769,-3.1839764958795085,0.0,1.7086970682169262,,,ELEVATED,0.5141204686308927,2.050590920520932,4.050418475492279,0.7619047619047619,0.1818629205979267,0,0,0
2025-05-03 01:18:56.520,1.9666666666666663,0.7752912082387855,1.6470588232387535,-2.406706740697268,0.0,1.9319267922856964,,,ELEVATED,0.5141204686308927,2.050590920520932,4.050418475492279,0.8095238095238095,0.165948440362349,0,0,0
2025-05-10 01:18:56.520,1.7333333333333334,0.7752912082387855,1.2352941174290657,-2.406706740697268,0.0,1.674573851154641,,,ELEVATED,0.5246736311157904,2.050590920520932,4.050418475492279,0.8571428571428571,0.1471602845302829,0,0,0
2025-05-17 01:18:56.520,1.5333333333333334,0.7752912082387855,0.8823529410207611,-2.406706740697268,0.0,1.4539856158994509,,,ELEVATED,0.571588085044944,2.050590920520932,4.050418475492279,0.9047619047619048,0.12737144924089935,0,0,0
2025-05-24 01:18:56.520,2.4,0.7752912082387855,2.4117647054567466,-2.406706740697268,0.0,2.409867968671942,,,HIGH,0.6463606751473889,2.082622220602855,4.050418475492279,0.9523809523809523,0.11389107737502625,1,0,1
2025-05-31 01:18:56.520,1.8,0.8310358781014986,1.3529411762318335,-1.2383923157237988,0.0,1.3099853535413204,,,ELEVATED,0.6825580486876357,2.082622220602855,4.050418475492279,1.0,0.09256130326667462,0,0,0
2025-06-07 01:18:56.520,2.066666666666667,0.8310358781014986,1.8235294114429064,-1.2383923157237988,0.0,1.6041030005482408,,,ELEVATED,0.7566547927749842,2.082622220602855,4.050418475492279,1.0,0.07239067416644505,0,0,0
2025-06-14 01:18:56.520,2.1,0.8310358781014986,1.8823529408442905,-1.2383923157237988,0.0,1.640867706424106,,,ELEVATED,0.7701665732198193,2.082622220602855,4.050418475492279,1.0,0.050827335072497724,0,0,0
2025-06-21 01:18:56.520,1.8666666666666667,0.7844503387618823,1.4705882350346016,-2.2147467858405543,0.0,1.7496476915868338,,,ELEVATED,0.7714734097619481,2.082622220602855,4.050418475492279,1.0,0.03258081333720044,0,0,0
2025-06-28 01:18:56.520,1.3666666666666667,0.7844503387618823,0.5882352940138406,-2.2147467858405543,0.0,1.1981771034488582,,,ELEVATED,0.8450028215136782,2.082622220602855,4.050418475492279,1.0,0.008247496422909135,0,0,0
2025-07-05 01:18:56.520,1.6,0.7844503387618823,0.9999999998235292,-2.2147467858405543,0.0,1.4555300445799135,,,ELEVATED,0.9185322332654084,2.082622220602855,4.050418475492279,1.0,-0.015302236819269,0,0,0
2025-07-12 01:18:56.520,1.4333333333333331,0.7844503387618823,0.7058823528166087,-2.2147467858405543,0.0,1.2717065152005882,,,ELEVATED,0.9478876306477915,2.0721123202725034,4.040758512394103,1.0,-0.04104555055814709,0,0,0
2025-07-19 01:18:56.520,1.5,0.794082461267797,0.8235294116193769,-2.0128737153840195,0.0,1.2695335255311178,,,ELEVATED,0.978435494814651,2.0721123202725034,4.040758512394103,1.0,-0.06799862334401637,0,0,0
2025-07-26 01:18:56.520,1.4666666666666666,0.794082461267797,0.7647058822179926,-2.0128737153840195,0.0,1.2327688196552526,,,ELEVATED,1.0777565679977956,2.0721123202725034,4.040758512394103,1.0,-0.09895187373876072,0,0,0
2025-08-02 01:18:56.520,1.8333333333333333,0.794082461267797,1.4117647056332174,-2.0128737153840195,0.0,1.637180584289768,,,ELEVATED,1.1870311389226609,2.0721123202725034,4.040758512394103,1.0,-0.12183906095135454,0,0,0
2025-08-09 01:18:56.520,1.9333333333333331,0.794082461267797,1.5882352938373698,-2.0128737153840195,0.0,1.747474701917363,,,ELEVATED,1.1870311389226609,2.055595071140673,4.040758512394103,1.0,-0.14290994464030357,0,0,0
2025-08-16 01:18:56.520,2.066666666666667,0.879760526041957,1.8235294114429064,-0.2172057308756529,0.0,1.2211580312301864,,,ELEVATED,1.1870311389226609,1.9588399494892004,4.040758512394103,1.0,-0.16595270930660244,0,0,0
2025-08-23 01:18:56.520,3.6,0.879760526041957,4.529411763906573,-0.2172057308756529,0.0,2.912334501519978,,,HIGH,1.1870311389226609,1.9588399494892004,4.040758512394103,1.0,-0.17274620877142,0,0,0
2025-08-30 01:18:56.520,3.2,0.9504887882484668,3.823529411089965,1.26513956227395,0.0,1.915278546078497,,,ELEVATED,1.1870311389226609,1.9299456756755111,4.040758512394103,1.0,-0.17620902689846316,0,0,0
2025-09-06 01:18:56.520,2.7666666666666666,0.9504887882484668,3.0588235288719714,1.26513956227395,0.0,1.437337369692251,,,ELEVATED,1.1870311389226609,1.9299456756755111,4.040758512394103,1.0,-0.1409160575306333,0,0,0
2025-09-13 01:18:56.520,2.6333333333333333,0.9504887882484668,2.8235294112664358,1.26513956227395,0.0,1.290278546188791,,,ELEVATED,1.2093826689039087,1.9299456756755111,4.040758512394103,1.0,-0.10233845006093914,0,0,0
2025-09-20 01:18:56.520,2.0,0.9359157063162076,1.705882352640138,0.959712301161634,0.0,0.7062843574644735,,,NORMAL,1.1870311389226609,1.9187802354269017,4.040758512394103,1.0,-0.0672493507418171,0,0,0
2025-09-27 01:18:56.520,2.8,0.9359157063162076,3.1176470582733558,0.959712301161634,0.0,1.5886372984852344,,,ELEVATED,1.1870311389226609,1.8154894964961161,4.040758512394103,1.0,-0.022930080735779203,0,0,0
2025-10-04 01:18:56.520,3.7,0.9359157063162076,4.705882352110726,0.959712301161634,0.0,2.5812843571335917,,,HIGH,1.1870311389226609,1.8154894964961161,4.040758512394103,1.0,-0.011214463958854113,0,0,0
2025-10-11 01:18:56.520,4.3,0.9237138208576882,5.764705881335639,0.7039813258384193,0.0,3.338948178645368,,,HIGH,1.1870311389226609,1.8154894964961161,4.040758512394103,1.0,0.003598233556237709,1,0,1
2025-10-18 01:18:56.520,4.2,0.9237138208576882,5.588235293131487,0.7039813258384193,0.0,3.2286540610177723,,,HIGH,1.1870311389226609,1.9187802354269017,4.040758512394103,1.0,0.015963762199702285,1,0,1
2025-10-25 01:18:56.520,4.633333333333334,1.0137709808116255,6.352941175349481,2.5914277723856807,0.0,2.9988028199487955,,,HIGH,1.2093826689039087,1.9299456756755111,4.040758512394103,1.0,0.024129159174501556,1,0,1
2025-11-01 01:18:56.520,3.8333333333333335,0.9734871735251298,4.941176469716262,1.7471469960967014,0.0,2.4330551700364005,,,HIGH,1.2208731327945728,1.9588399494892004,4.040758512394103,1.0,0.026074871703330976,1,0,1
2025-11-08 01:18:56.520,3.933333333333333,0.9734871735251298,5.117647057920413,1.7471469960967014,0.0,2.543349287663996,,,HIGH,1.2269634254427195,2.055595071140673,4.040758512394103,1.0,0.03135431222390079,1,0,1
2025-11-15 01:18:56.520,4.533333333333333,0.9154793705929736,6.176470587145327,0.5314011123456198,0.0,3.661018699836222,,,HIGH,1.2511511725931852,2.149597903608388,4.040758512394103,1.0,0.04433195132757762,1,0,1
2025-11-22 01:18:56.520,3.6666666666666665,0.9154793705929736,4.647058822709341,0.5314011123456198,0.0,2.70513634706373,,,HIGH,1.270620020365853,2.3097708592026613,4.040758512394103,1.0,0.04813921896801938,1,0,1
2025-11-29 01:18:56.520,2.966666666666667,0.8628128110962359,3.411764705280276,-0.5724013018636618,0.0,2.3470034289990456,,,ELEVATED,1.2809925306946894,2.354424267969784,4.040758512394103,1.0,0.05073211247376981,0,0,0
2025-12-06 01:18:56.520,2.1333333333333333,0.8628128110962359,1.9411764702456744,-0.5724013018636618,0.0,1.4278857821024196,,,ELEVATED,1.3001319498650556,2.354424267969784,4.040758512394103,1.0,0.045435683130022636,0,0,0
2025-12-13 01:18:56.520,1.4666666666666666,0.8628128110962359,0.7647058822179926,-0.5724013018636618,0.0,0.6925916645851186,,,NORMAL,1.3001319498650556,2.354424267969784,4.040758512394103,1.0,0.03398388369443828,0,0,0
2025-12-20 01:18:56.520,1.0333333333333334,0.8628128110962359,0.0,-0.5724013018636618,0.0,0.2146504881988731,,,NORMAL,1.290278546188791,2.3470034289990456,4.031098549295927,1.0,0.02637965861333111,0,0,0
2025-12-27 01:18:56.520,1.3333333333333333,0.8628128110962359,0.5294117646124563,-0.5724013018636618,0.0,0.5455328410816583,,,NORMAL,1.2809925306946894,2.3321189594100047,3.9940905643499587,1.0,0.014301498521211164,0,0,0
2026-01-03 01:18:56.520,1.3333333333333333,0.8628128110962359,0.5294117646124563,-0.5724013018636618,0.0,0.5455328410816583,,,NORMAL,1.2717065152005882,2.317234489820964,3.957082579403985,1.0,0.0045918705941933,0,0,0
2026-01-10 01:18:56.520,1.0666666666666669,0.8628128110962359,0.0588235294013838,-0.5724013018636618,0.0,0.251415194074738,,,NORMAL,1.270620020365853,2.302350020231923,3.9200745944580166,1.0,-0.006290741885019414,0,0,0
2026-01-17 01:18:56.520,0.7666666666666667,0.8628128110962359,-0.4705882352110727,-0.5724013018636618,0.0,-0.0794671588080473,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.9523809523809523,-0.01793965106475656,0,0,0
2026-01-24 01:18:56.520,0.4666666666666667,0.8628128110962359,-0.9999999998235294,-0.5724013018636618,0.0,-0.4103495116908328,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.9047619047619048,-0.03471268633238876,0,0,0
2026-01-31 01:18:56.520,0.7,0.8628128110962359,-0.588235294013841,-0.5724013018636618,0.0,-0.1529965705597774,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.8571428571428571,-0.04733483623892139,0,0,0
2026-02-07 01:18:56.520,0.8,0.8628128110962359,-0.4117647058096886,-0.5724013018636618,0.0,-0.0427024529321822,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.8095238095238095,-0.05979746373594999,0,0,0
2026-02-14 01:18:56.520,1.0666666666666669,0.8628128110962359,0.0588235294013838,-0.5724013018636618,0.0,0.251415194074738,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.8095238095238095,-0.06979271258565647,0,0,0
2026-02-21 01:18:56.520,1.1,0.8628128110962359,0.1176470588027681,-0.5724013018636618,0.0,0.2881798999506032,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.8095238095238095,-0.07935131911029947,0,0,0
2026-02-28 01:18:56.520,1.0,0.8628128110962359,-0.0588235294013842,-0.5724013018636618,0.0,0.1778857823230079,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.8095238095238095,-0.08641216965454655,0,0,0
2026-03-07 01:18:56.520,0.7333333333333333,0.8628128110962359,-0.5294117646124569,-0.5724013018636618,0.0,-0.1162318646839124,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.7619047619047619,-0.09396060740965276,0,0,0
2026-03-14 01:18:56.520,0.6,0.8628128110962359,-0.7647058822179932,-0.5724013018636618,0.0,-0.2632906881873725,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.7142857142857143,-0.10525834650840761,0,0,0
2026-03-21 01:18:56.520,0.4333333333333333,0.8628128110962359,-1.0588235292249135,-0.5724013018636618,0.0,-0.4471142175666978,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.6666666666666666,-0.10541826899630181,0,0,0
2026-03-28 01:18:56.520,0.8666666666666667,0.8628128110962359,-0.2941176470069205,-0.5724013018636618,0.0,0.0308269588195478,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.6190476190476191,-0.1078761988402164,0,0,0
2026-04-04 01:18:56.520,0.9666666666666668,0.8628128110962359,-0.1176470588027683,-0.5724013018636618,0.0,0.1411210764471429,,,NORMAL,1.2695335255311178,2.287465550642882,3.8830666095120483,0.6190476190476191,-0.11208023410843697,0,0,0
2026-04-11 01:18:56.520,0.8333333333333334,0.8628128110962359,-0.3529411764083045,-0.5724013018636618,0.0,-0.0059377470563171,,,NORMAL,1.2327688196552526,2.103642021263557,3.8830666095120483,0.5714285714285714,-0.11767049781352462,0,0,0
2026-04-18 01:18:56.520,0.7666666666666667,0.8628128110962359,-0.4705882352110727,-0.5724013018636618,0.0,-0.0794671588080473,,,NORMAL,1.2211580312301864,2.039579421099712,3.5321904913598834,0.5238095238095238,-0.12718595400020594,0,0,0
2026-04-25 01:18:56.520,0.3666666666666666,0.8628128110962359,-1.1764705880276816,-0.5724013018636618,0.0,-0.5206436293184279,,,NORMAL,1.2205882343589591,1.9319267922856964,3.3309187675906826,0.47619047619047616,-0.13311290594675668,0,0,0
2026-05-02 01:18:56.520,0.5,0.8628128110962359,-0.9411764704221454,-0.5724013018636618,0.0,-0.3735848058149678,,,NORMAL,1.1981771034488582,1.929285303472116,3.282786415012302,0.42857142857142855,-0.13030674853728802,0,0,0
